id,name,spokenLanguage,signedLanguage,category,definition,paraphrase,example,url,videoDuration,exampleVideoDuration
113096,SCHÄDEL,de,dsgs,Medizin,Als Schädel werden die Knochen des Kopfes bezeichnet.,"(beim Menschen und bei Tieren) alle Skelettstücke des Kopfes, Totenkopf",Der Elefant hat einen grossen Schädel.,https://signsuisse.sgb-fss.ch/lexikon/113096/schaedel,2.75,4.917
111960,BUMERANG,de,dsgs,Sport/Freizeit,"flacher Wurfgegenstand, der so geformt ist, dass er in einem Bogenwurf zum Werfer zurückkehrt",ein gebogenes Holz zum Werfen und dieser kommt wieder züruck,Der Bumerang kommt nach dem Werfen wieder zu einem zurück.,https://signsuisse.sgb-fss.ch/lexikon/111960/bumerang,2.917,6.875
127977,ABRICOT,fr,lsf-ch,Nahrung,"Fruit de l'abricotier, à noyau, à la chair et à la peau jaune orangé.","Fruit rond, sucrée, couleur abricot.",On cultive les abricots dans le Valais.,https://signsuisse.sgb-fss.ch/fr/lexikon/127977/abricot,2.6,5.2
114770,ÜBERREDEN,de,dsgs,Verb,"jemanden durch Zureden dazu bringen, etwas zu tun, was ursprünglich nicht in seiner oder ihrer Absicht lag","beeinflussen, aufdrängen, bearbeiten",Der Mann will die Frau zum Sex überreden.,https://signsuisse.sgb-fss.ch/lexikon/114770/ueberreden,2.625,5.792
116431,BONHEUR,fr,lsf-ch,Eigenschaft,"État de complète satsfaction. Joie, plaisir lié à une circonstance.","Joie, plaisir, satisfaction.",Je vous souhaite beaucoup de bonheur.,https://signsuisse.sgb-fss.ch/fr/lexikon/116431/bonheur,3.16,6.56
119409,CHAUD,fr,lsf-ch,Eigenschaft,Qui est à une température supérieure à celle du corps.,"Température, réchauffe.",Il a fait très chaud cet été.,https://signsuisse.sgb-fss.ch/fr/lexikon/119409/chaud,2.084,4.292
113116,WARM,de,dsgs,Allgemein,"eine verhältnismässig hohe Temperatur habend (zwischen lau und heiss); den Körper warm haltend, vor Kälte schützend","Temperatur ziemlich hoch; warme Kleider, warmes Wetter","In meiner Stube ist es warm, während es draussen kalt ist.",https://signsuisse.sgb-fss.ch/lexikon/113116/warm,2.084,5.167
114582,COSTUME DA BAGNO,it,lis-ch,Sport/Freizeit,Indumento utilizzato per fare il bagno.,Abito adatto all'acqua.,Al mare indosso un costume da bagno di colore blu chiaro.,https://signsuisse.sgb-fss.ch/it/lexikon/114582/costume-da-bagno,3.125,5.917
116379,ATTERRIR,fr,lsf-ch,Verb,Se dit d'un engin volant qui prend contact avec le sol.,"Se poser, atterrissage.",Regarde l'avion qui atterrit sur l'aéroport !,https://signsuisse.sgb-fss.ch/fr/lexikon/116379/atterrir,3.334,7.084
125396,KORRIDOR,de,dsgs,Haus/Gebäude,Als Korridor bezeichnet man in der Architektur einen langgestreckten Raum im Inneren eines Gebäudes. Er dient der horizontalen Erschließung angrenzender Räume.,"Gang, Flur, in Haus oder Wohnung",Bei diesem Korridor muss das LIcht ausgeschaltet werden.,https://signsuisse.sgb-fss.ch/lexikon/125396/korridor,2.834,4.375
117625,MOTION,de,dsgs,Politik/Recht,"Eine Motion ist in der Schweiz eine bestimmte Art von parlamentarischem Vorstoss auf eidgenössischer, kantonaler oder kommunaler Ebene.",schriftlicher Antrag in einem Parlament (Bedeutung in der Schweiz),Dieser Politiker reicht beim Parlament eine Motion ein.,https://signsuisse.sgb-fss.ch/lexikon/117625/motion,2.292,5.417
116130,CONSTATER,fr,lsf-ch,Verb,"S'apercevoir de, remarquer.","Remarquer, s'apercevoir, voir, découvrir.","En mettant son manteau, Louis constate qu'il manque un bouton.",https://signsuisse.sgb-fss.ch/fr/lexikon/116130/constater,2.44,11.2
122817,ANDARE,it,lis-ch,Verb,spostarsi da un luogo all'altro;,Recarsi.,E' meglio andare dal dentista perchè il dente è rotto.,https://signsuisse.sgb-fss.ch/it/lexikon/122817/andare,2.5,4.084
120980,INVENTER,fr,lsf-ch,Verb,Faire surgir de l'imagination.,"Créer, trouver, imaginer.",Il ne sait plus quoi inventer pour échapper à toutes ces réunions,https://signsuisse.sgb-fss.ch/fr/lexikon/120980/inventer,2.75,7.917
121027,TARRAGONE,fr,lsf-ch,Stadt,Ville du sud de la Catalogne en Espagne.,"Ville, Espagne.",Tarragone est au sud de Barcelone.,https://signsuisse.sgb-fss.ch/fr/lexikon/121027/tarragone,2.792,5.5
121917,MOLTO,it,lis-ch,Allgemein,"In grande quantità, misura, numero ecc.",Grande quantità.,"In questa città c'è tanta gente? Sì, molta!",https://signsuisse.sgb-fss.ch/it/lexikon/121917/molto,2.28,8.167
114070,FLÜELEN,de,dsgs,Stadt,"Flüelen liegt am südlichen Ende des Urnersees, einem Arm des Vierwaldstättersees und ist Hauptort der gleichnamigen politischen Gemeinde des Kantons Uri in der Schweiz.","Name einer Ortschaft im Kanton Uri, Schweiz",Mein Ex-Freund ist in einem Ruderclub in Flüelen.,https://signsuisse.sgb-fss.ch/lexikon/114070/flueelen,2.88,8.4
121746,ARMADIO,it,lis-ch,Haus/Gebäude,mobile con ripiani o cassetti interni che serve a contenere gli abiti o indumenti;,Mobile per gli abiti.,Il falegname ha costruito l'armadio.,https://signsuisse.sgb-fss.ch/it/lexikon/121746/armadio,3.084,6.209
119355,MARIÉ - MARIÉE,fr,lsf-ch,Familie,Qui est uni à quelqu'un par le mariage.,"Adulte, alliance.",Mon copain est marié depuis longtemps.,https://signsuisse.sgb-fss.ch/fr/lexikon/119355/marie-mariee,2.375,5.584
115488,MARGARET THATCHER,de,dsgs,Menschen,Margaret Thatcher war eine britische Politikerin und von 1975 bis 1990 Vorsitzende der Konservativen Partei sowie von Mai 1979 bis November 1990 Premierministerin des Vereinigten Königreichs.,"britische Politikerin, Premierministerin des Vereinigten Königreichs","Margaret Thatscher war eine starke Politikerin, welche in Grossbritannien mit Disziplin regierte.",https://signsuisse.sgb-fss.ch/lexikon/115488/margaret-thatcher,2.542,8.834
115665,IDEOLOGIE,de,dsgs,Politik/Recht,"politische Theorie, in der Ideen der Erreichung politischer und wirtschaftlicher Ziele dienen","ein System von Meinungen und Haltungen, die eine Art politische Theorie bilden, wie ein Staat aufgebaut, regiert usw. sein sollte",In diesem Seminar wird der Kurs Ideologie angeboten.,https://signsuisse.sgb-fss.ch/lexikon/115665/ideologie,2.76,4.84
111999,HOLLANDE FRANÇOIS,fr,lsf-ch,Menschen,Homme politique socialiste. 24 ème président de la République française.,Président de la République française.,"Le dimanche 6 mai 2012, François Hollande a été élu le président de la France.",https://signsuisse.sgb-fss.ch/fr/lexikon/111999/hollande-francois,2.625,8.417
111895,PHILIPPINEN,de,dsgs,Nation,Die Philippinen sind ein Staat und Archipel im westlichen Pazifischen Ozean und gehören zu Südostasien.,"Inselgruppe und Staat im westlichen Pazifik, Südostasien",Nur im Jahr 1972 gab es auf den Philippinen Bombenanschläge.,https://signsuisse.sgb-fss.ch/lexikon/111895/philippinen,2.792,9.292
116962,MINI,de,dsgs,Verkehr,Automarke eines Kleinwagens,Automarke,Diese Person ist Fan der Automarke Mini.,https://signsuisse.sgb-fss.ch/lexikon/116962/mini,2.24,5.36
117695,ETHIK,de,dsgs,Menschen,"Ehtik ist eine philosophische Disziplin oder einzelne Lehre, die das sittliche Verhalten des Menschen zum Gegenstand hat. Es geht um die Gesamtheit sittlicher Normen und Maximen, die einer (verantwortungsbewussten) Einstellung zugrunde liegt.","Normen und Grundsätze, nach denen die Menschen handeln (sollen), damit eine Gemeinschaft od. Gesellschaft funktioniert, Moral, Verantwortungsgefühl",Diese Person schreibt ein Buch über das Thema &quot;Ethisches Denken&quot;.,https://signsuisse.sgb-fss.ch/lexikon/117695/ethik,2.25,6.25
116164,AGIEREN,de,dsgs,Verb,"etwas betreiben, wirken","handeln, tun",In der Verhandlung agiert dieser Mann frech.,https://signsuisse.sgb-fss.ch/lexikon/116164/agieren,2.76,5.48
118369,SKI NAUTIQUE,fr,lsf-ch,Sport/Freizeit,Ski sur l'eau où l'on est tiré par un bateau léger et rapide.,"Ski, eau.",Il n'est vraiment pas facile d'apprendre à faire du ski nautique. Cela demande une énorme force musculature des bras et des jambes!,https://signsuisse.sgb-fss.ch/fr/lexikon/118369/ski-nautique,3.292,6.834
126119,LOTSE,de,dsgs,Verkehr,"Jemand, der Schiffe durch schwierig zu befahrende Gewässer leitet. Übt seine Tätigkeit als Berater des Kapitäns eines Schiffes aus.","Berufsbezeichnung aus der Seefahrt, Berater des Kapitäns",Dieser Lotse arbeitet immerzu am Schiffshafen.,https://signsuisse.sgb-fss.ch/lexikon/126119/lotse,3.0,8.834
124073,CAFETIÈRE,fr,lsf-ch,Haushalt,Appareil ménager servant à faire le café.,"Appareil, percolateur.",Madame Fournier a une cafetière électrique.,https://signsuisse.sgb-fss.ch/fr/lexikon/124073/cafetiere,4.4,12.04
128396,TABLEAU 2,fr,lsf-ch,Haus/Gebäude,Oeuvre picturale exécutée sur un support rigide et autonome.,"Peinture, toile, oeuvre.",Va chercher le tableau s'il te plaît.,https://signsuisse.sgb-fss.ch/fr/lexikon/128396/tableau-2,2.459,4.334
126455,DENVER,de,dsgs,Stadt,"Denver ist seit 1876 die Hauptstadt des US-Bundesstaates Colorado, gelegen am östlichen Fuss der Rocky Mountains.",Stadt im US-Bundesstaat Colorado,Denver ist eine schöne Stadt mit sehr vielen Hochhäusern.,https://signsuisse.sgb-fss.ch/lexikon/126455/denver,2.36,6.12
128462,CAFÉ,de,dsgs,Haus/Gebäude,"Das Café auch Kaffeehaus genannt, ist ursprünglich eine Gaststätte, in der vor allem Kaffee als heißes Getränk angeboten wird.","Eine Gaststätte, in der man Kaffee trinken und Kuchen essen kann.",Jeden Freitagmorgen treffe ich mich mit Frauen in der Stadt Zürich in einem Café.,https://signsuisse.sgb-fss.ch/lexikon/128462/cafe,2.084,6.959
124341,PASTEUR,fr,lsf-ch,Religion,Titre chez les protestants de celui qui a la charge d'âmes.,"Prêtre, protestant.",Jean-Charles Bichet est le pasteur des sourds.,https://signsuisse.sgb-fss.ch/fr/lexikon/124341/pasteur,2.875,7.75
115848,SAUFEN,de,dsgs,Verb,umgangssprachlich: meist alkoholische Getränke in großen Mengen konsumieren,grosse Mengen von alkoholischen Getränken trinken,Diese Person säuft schon am Morgen.,https://signsuisse.sgb-fss.ch/lexikon/115848/saufen,2.4,4.08
119336,PRÈS,fr,lsf-ch,Verkehr,À une petite distance.,"Proche, à côté.",C'est près de la gare.,https://signsuisse.sgb-fss.ch/fr/lexikon/119336/pres,2.834,3.25
126134,EBOLA,de,dsgs,Medizin,"Das Fieber ist nach dem Fluss Ebola in der demokratischen Republik Kongo benannt, da sie in dessen Umgebung erstmals auftrat.","Eine sehr schwere, ansteckende Krankheit, die mehrmals in Gegenden Afrikas ausgebrochen ist und die fast immer zum Tod führt.",Ebola ist eine schwere Krankheit. Sie kann die Menschen anstecken.,https://signsuisse.sgb-fss.ch/lexikon/126134/ebola,2.08,5.36
126145,PARTIZIPATION,de,dsgs,Politik/Recht,"Partizipation wird übersetzt mit Beteiligung, Teilhabe, Teilnahme, Mitwirkung, Mitbestimmung, Einbeziehung z. B. bei einer gemeinsamen Angelegenheit.","das Teilhaben, Teilnehmen, Beteiligtsein",Das Unternehmen hat Erfolg mit der Partizipation.,https://signsuisse.sgb-fss.ch/lexikon/126145/partizipation,3.2,5.28
114536,SANDALEN,de,dsgs,Allgemein,"Die Sandale ist eine der ältesten Schuhgrundformen, die sich auf eine mit Riemen am Fuss befestigte Sohle beschränkt.",sehr einfacher offener Schuh,Ich trage nicht gerne Sandalen.,https://signsuisse.sgb-fss.ch/lexikon/114536/sandalen,2.792,3.917
127156,HÉMISPHÈRE SUD DE LA TERRE,fr,lsf-ch,Natur,L'hémisphère Sud est la partie de la Terre comprise entre le pôle Sud et l'équateur.,moitié de la terre du sud,L'Australie se trouve dans l'hémisphère Sud.,https://signsuisse.sgb-fss.ch/fr/lexikon/127156/hemisphere-sud-de-la-terre,3.92,6.2
112151,AKTIENKURS,de,dsgs,Wirtschaft,momentaner Handelswert einer Aktie,Marktpreis einer Aktie,In der Bank ist eine grosse Tafel mit den Aktienkursen angebracht.,https://signsuisse.sgb-fss.ch/lexikon/112151/aktienkurs,3.48,6.84
119363,CLAIR 1,fr,lsf-ch,Eigenschaft,Qui n'est pas foncé.,"Couleur, peu foncé.",Le vert clair te va bien.,https://signsuisse.sgb-fss.ch/fr/lexikon/119363/clair-1,2.459,5.042
116514,OLFATTO,it,lis-ch,Medizin,Senso che permette di percepire e distinguere gli odori.,"Odorato, fiuto, naso.",A che cosa serve l'olfatto?A sentire gli odori.,https://signsuisse.sgb-fss.ch/it/lexikon/116514/olfatto,2.459,5.834
120016,CHIMPANZÉ,fr,lsf-ch,Tiere,"Singe des forêts d'Afrique équatoriale, le plus proche parent de l'espèce humaine dans la faune actuelle.","Animal, singe.","Le chimpanzé mesure 1,40 m pour un poids de 75 kg. Il est très proche de l'homme.",https://signsuisse.sgb-fss.ch/fr/lexikon/120016/chimpanze,3.167,14.292
113363,CUVETTE - BASSINE,fr,lsf-ch,Haushalt,"Récipient large, peu profond, portatif, à bord arrondi et servant principalement à la toilette.Partie d'un lavabo qui reçoit l'eau ou bassin d'un siège de WC.","Bassine, bassin.",Maman fait tremper des chausettes dans la cuvette.,https://signsuisse.sgb-fss.ch/fr/lexikon/113363/cuvette-bassine,3.25,8.709
120141,PUTOIS,fr,lsf-ch,Tiere,Petit mamifère carnivore d'Europe dont les glandes anales sécrètent une substance malodorante.,"Animal, mamifère, carnivore, odeur désagréable.",Le putois d'Europe a une couleur proche du brun foncé avec une tête plus claire.,https://signsuisse.sgb-fss.ch/fr/lexikon/120141/putois,2.92,11.36
121071,VENTUNO,it,lis-ch,Allgemein,E' il numero naturale dopo il 20 e prima del 22.,Valore numerico.,Tre per sette fa ventuno.,https://signsuisse.sgb-fss.ch/it/lexikon/121071/ventuno,3.04,6.25
115356,BRE',it,lis-ch,Stadt,"Brè-Aldesago è un quartiere della città di Lugano, nel Canton Ticino.",,Come posso raggiungere Brè? Con la funicolare.,https://signsuisse.sgb-fss.ch/it/lexikon/115356/bre,2.25,5.459
115324,ANGEMESSEN,de,dsgs,Verb,"den Verhältnissen entsprechend, passend","so, dass es im richtigen Verhältnis zu etwas steht",Die schriftlich formulierte Strafe ist angemessen.,https://signsuisse.sgb-fss.ch/lexikon/115324/angemessen,2.72,4.24
126678,SUPER,de,dsgs,Eigenschaft,Der Begriff &quot;super&quot; drückt das Übersteigen einer Norm bzw. einen besonders hohen Steigerungsgrad aus.,"hervorragend, überragend, gut gemacht, prima",Ich kann super zeichnen.,https://signsuisse.sgb-fss.ch/lexikon/126678/super,2.417,3.459
122282,RESPONSABILE,it,lis-ch,Beruf/Schule,Che ha la responsabilità di un atto o comportamento. Persona o ente che ha la responsabilità di qualcosa.,"garante, dirigente.","E' meglio che tu chieda al responsabile, in modo da poter avere una conferma definitiva.",https://signsuisse.sgb-fss.ch/it/lexikon/122282/responsabile,2.52,4.72
122526,ROSSO,it,lis-ch,Allgemein,"E' uno dei tre colori primari additivi, il suo colore complementare è il ciano",Colore.,"Per una Ferrari, il colore più adatto è il rosso.",https://signsuisse.sgb-fss.ch/it/lexikon/122526/rosso,2.125,5.16
113366,SE BLOTTIR,fr,lsf-ch,Verb,"Chercher auprès de quelqu'un protection, tendresse, etc.","Se réfugier, se serrer.","Effrayée par l'orage, Marine a couru se blottir contre son père.",https://signsuisse.sgb-fss.ch/fr/lexikon/113366/se-blottir,2.88,10.92
114892,MIAMI,de,dsgs,Stadt,Miami ist eine City und der Verwaltungssitz des Miami-Dade County im US-Bundesstaat Florida.,Küstenstadt in Florida im Südosten der USA,In Miami hat es schöne Strände und viele Hochhäuser.,https://signsuisse.sgb-fss.ch/lexikon/114892/miami,2.04,5.48
127765,JUBILÉ,fr,lsf-ch,Veranstaltung/Medien,"Fête, célébration qui marque l'anniversaire de la création d'une société, d'un club, d'une entreprise, d'une entrée en fonction, etc.","Fête, célébration, anniversaire.","Le 13 septembre 2014, la Société des Sourds du Valais a organisé une journée pour le jubilé de ses 75 ans d'existence.",https://signsuisse.sgb-fss.ch/fr/lexikon/127765/jubile,3.48,17.12
127701,CAMBODGE,fr,lsf-ch,Nation,Pays d'Asie du Sud-Est dont la capitale est Phnom Pen.,Pays d'Asie.,Mes parents rêvent de faire un voyage au Cambodge.,https://signsuisse.sgb-fss.ch/fr/lexikon/127701/cambodge,2.917,6.917
128869,SCHNEE,de,dsgs,Natur,"Schnee ist die häufigste Form des festen Niederschlags, der aus feinen Eiskristallen besteht.","weiss, gefroren Wasser, Niederschlag in Form von Eiskristallen",An Weihnachten lieben alle den weissen Schnee.,https://signsuisse.sgb-fss.ch/lexikon/128869/schnee,2.5,5.417
114925,FRUSTRIERT,de,dsgs,Eigenschaft,"Eine Frustration (Täuschung einer Erwartung) ist eine Wunschversagung, welche mit dem Erlebnis eines aufgezwungenen Verzichts von Triebwünschen einhergeht.",enttäuscht und niedergeschlagen sein,"Die Teilnehmerin ist frustriert, weil sie die Prüfung nicht bestanden hat.",https://signsuisse.sgb-fss.ch/lexikon/114925/frustriert,2.334,5.625
130523,MONROE MARILYN,fr,lsf-ch,",Menschen",C'est une actrice et chanteuse américaine.,"Personne actrice, Etats-Unis.","Au début des années 1950, Marilyn Monroe devient une star hollywoodienne.",https://signsuisse.sgb-fss.ch/fr/lexikon/130523/monroe-marilyn,3.44,11.4
121704,INVIARE,it,lis-ch,Verb,"Mandare, spedire, indirizzare.",Spedire (ad esempio un messaggio).,Devo inviare una mail.,https://signsuisse.sgb-fss.ch/it/lexikon/121704/inviare,2.042,3.334
120910,FOURNISSEUR D'ACCÈS À INTERNET,fr,lsf-ch,Veranstaltung/Medien,"Organisme (généralement une entreprise) offrant une connexion à Internet, un réseau informatique mondial.","Entreprise, connexion, internet.","Swisscom, Sunrise ou Salt sont des fournisseurs d'accès à internet.",https://signsuisse.sgb-fss.ch/fr/lexikon/120910/fournisseur-dacces-a-internet,4.88,9.8
125612,LEBENSMITTEL,de,dsgs,Nahrung,Der Begriff Lebensmittel umfasst als Oberbegriff sowohl das Trinkwasser als auch die Nahrungsmittel.,Nahrung und Wasser,In der Migros gibt es verschiedene Lebensmittel.,https://signsuisse.sgb-fss.ch/lexikon/125612/lebensmittel,2.084,5.084
117468,WASCHEN,de,dsgs,Verb,Unter Verwendung von Seife oder eines Waschmittels durch häufiges (maschinelles) Bewegen in Wasser (und durch Reiben/Drücken) von anhaftendem Schmutz oder sonstigen unerwünschten Stoffen befreien,Kleider sauber machen,Bitte wasche deine Kleider!,https://signsuisse.sgb-fss.ch/lexikon/117468/waschen,3.167,4.084
126033,PFERD,de,dsgs,Tiere,"Als Reit- oder Zugtier gehaltenes, grosses Tier mit glattem Fell, langer Mähne und einem langhaarigen Schwanz.","grosses Tier mit Hufeisen, auf Pferd kann man reiten",In diesem Stall hat es drei Pferde.,https://signsuisse.sgb-fss.ch/lexikon/126033/pferd,3.125,4.084
115729,AUTOPSIE,de,dsgs,Medizin,"Autopsie bezeichnet: allgemein die Untersuchung eines Gegenstandes mit eigenen Augen, vor allem die Obduktion einer Leiche-",Leiche untersuchen um Todesursache herauszufinden,"Die aufgefundene männliche Leiche wurde zur Autopsie gebracht, um die Todesursache herauszufinden.",https://signsuisse.sgb-fss.ch/lexikon/115729/autopsie,3.417,7.459
112511,QUOTA,fr,lsf-ch,Wirtschaft,"Contigent, pourcentage déterminé, imposé ou autorisé par l'Administration ou le gouvernement.","Quantité autorisée, contingent.",Le quota d'importation de produits électroniques.,https://signsuisse.sgb-fss.ch/fr/lexikon/112511/quota,2.84,6.92
128716,MIETTE,fr,lsf-ch,Nahrung,"Petit fragment qui tombe d'un pain, d'un gâteau, quand on le coupe. Parcelle d'un aliment.","Bribe, débris, reste.",Diane donne des miettes de pain aux oiseaux.,https://signsuisse.sgb-fss.ch/fr/lexikon/128716/miette,2.68,10.4
